time,open,high,low,close
2021-09-15T10:00:00-04:00,34688.53,34720.37,34599.64,34628.2
2021-09-15T10:30:00-04:00,34624.9,34668.83,34581.72,34648.53
2021-09-15T11:00:00-04:00,34649.04,34703.79,34636.22,34690.51
2021-09-15T11:30:00-04:00,34690.31,34691.53,34646.25,34691.46
2021-09-15T12:00:00-04:00,34691.39,34736.28,34665.12,34718.2
2021-09-15T12:30:00-04:00,34718.32,34792.44,34718.32,34775.32
2021-09-15T13:00:00-04:00,34775.44,34829.49,34775.17,34824.41
2021-09-15T13:30:00-04:00,34824.53,34880.77,34822.52,34822.52
2021-09-15T14:00:00-04:00,34822.29,34834.61,34782.68,34808.71
2021-09-15T14:30:00-04:00,34808.7,34838.08,34782.28,34787.11
2021-09-15T15:00:00-04:00,34785.99,34851.54,34782.02,34828.51
2021-09-15T15:30:00-04:00,34828.34,34868.73,34803.05,34815.88
2021-09-15T16:00:00-04:00,34820.33,34820.33,34813.72,34814.38
2021-09-16T09:30:00-04:00,34810.27,34943.55,34710.8,34731.14
2021-09-16T10:00:00-04:00,34735.53,34735.53,34615.3,34665.44
2021-09-16T10:30:00-04:00,34663.3,34688.43,34540.11,34577.88
2021-09-16T11:00:00-04:00,34577.15,34627.35,34548.84,34613.83
2021-09-16T11:30:00-04:00,34614.28,34639.13,34598.21,34633.34
2021-09-16T12:00:00-04:00,34633.4,34688.97,34612.01,34680.62
2021-09-16T12:30:00-04:00,34680.8,34723.25,34671.89,34680.57
